Symbol,Month,DeliveryPct,TotalDelivQty,TotalTrdQty,Days
SOLARINDS,2026-04,34.04,1237452,3635330,23
SOLARINDS,2026-05,33.9,1223800,3610209,18
SOLARWORLD,2026-03,34.83,512292,1470794,2
SOLARWORLD,2026-04,30.37,4178436,13759601,23
SOLARWORLD,2026-05,22.44,2921551,13019059,18
SOLEX,2026-03,47.76,37900,79350,2
SOLEX,2026-04,34.45,602259,1748445,23
SOLEX,2026-05,36.01,753639,2092818,18
SOMANYCERA,2026-03,67.22,110050,163714,2
SOMANYCERA,2026-04,51.01,580282,1137690,23
SOMANYCERA,2026-05,21.46,1481122,6900534,18
SOMATEX,2026-04,57.06,255992,448646,10
SOMATEX,2026-05,59.07,151543,256535,18
SOMICONVEY,2026-03,71.6,24874,34740,2
SOMICONVEY,2026-04,59.5,148846,250142,23
SOMICONVEY,2026-05,59.68,199980,335070,18
SONACOMS,2026-03,53.25,3758422,7058236,2
SONACOMS,2026-04,46.9,28506890,60779755,23
SONACOMS,2026-05,49.77,23879994,47976885,18
SONAL,2026-04,100.0,415,415,6
SONAL,2026-05,97.03,1274,1313,14
SONAMLTD,2026-03,71.36,48128,67446,2
SONAMLTD,2026-04,63.12,403874,639811,23
SONAMLTD,2026-05,61.03,615367,1008222,18
SONATSOFTW,2026-03,47.11,1091928,2318010,2
SONATSOFTW,2026-04,17.93,6569458,36635951,23
SONATSOFTW,2026-05,13.88,6271407,45186100,18
SOTL,2026-03,53.91,90584,168026,2
SOTL,2026-04,52.05,305606,587190,23
SOTL,2026-05,23.05,1048555,4549761,18
SOUTHBANK,2026-03,50.71,25284908,49857810,2
SOUTHBANK,2026-04,37.7,125290745,332326006,23
SOUTHBANK,2026-05,38.75,114509270,295539871,18
SOUTHWEST,2026-03,42.88,513808,1198166,2
SOUTHWEST,2026-04,45.53,4847003,10646799,23
SOUTHWEST,2026-05,43.03,4203052,9768481,18
SPAL,2026-03,71.85,107070,149010,2
SPAL,2026-04,55.48,395307,712545,23
SPAL,2026-05,54.2,275600,508531,18
SPANDANA,2026-03,48.82,381228,780842,2
SPANDANA,2026-04,43.57,2097128,4813477,23
SPANDANA,2026-05,23.78,3499892,14719027,18
SPARC,2026-03,46.06,2602770,5651336,2
SPARC,2026-04,33.24,18320439,55118721,23
SPARC,2026-05,14.83,37515991,252922818,18
SPCENET,2026-03,70.4,3372958,4790944,2
SPCENET,2026-04,72.37,16026450,22144231,23
SPCENET,2026-05,69.43,7880577,11351049,18
SPECIALITY,2026-03,61.47,131140,213332,2
SPECIALITY,2026-04,58.66,387880,661228,23
SPECIALITY,2026-05,66.6,520721,781891,18
SPECTRUM,2026-03,57.81,25308,43776,2
SPECTRUM,2026-04,54.65,136488,249764,23
SPECTRUM,2026-05,63.55,247879,390060,18
SPENCERS,2026-03,67.78,377252,556596,2
SPENCERS,2026-04,51.58,1286684,2494332,23
SPENCERS,2026-05,53.65,1311075,2443534,18
SPIC,2026-03,54.93,981098,1785954,2
SPIC,2026-04,44.31,6646332,14998421,23
SPIC,2026-05,39.6,6266167,15822541,18
SPLIL,2026-03,76.9,53414,69458,2
SPLIL,2026-04,61.43,287572,468139,23
SPLIL,2026-05,61.3,87169,142191,18
SPLPETRO,2026-03,16.98,90372,532320,2
SPLPETRO,2026-04,26.05,1588074,6095875,23
SPLPETRO,2026-05,53.86,485086,900642,18
SPMLINFRA,2026-03,36.81,663436,1802196,2
SPMLINFRA,2026-04,43.53,6168823,14172458,23
SPMLINFRA,2026-05,37.69,3415717,9061795,18
SPORTKING,2026-03,58.0,99644,171806,2
SPORTKING,2026-04,41.5,5905880,14231001,23
SPORTKING,2026-05,47.62,4167093,8750172,18
SRD,2026-03,69.6,131750,189300,2
SRD,2026-04,61.08,414475,678625,23
SRD,2026-05,68.75,378030,549846,18
SREEL,2026-03,64.34,12794,19884,2
SREEL,2026-04,71.13,156497,220005,23
SREEL,2026-05,38.68,154490,399441,18
SRF,2026-03,31.98,509426,1592754,2
SRF,2026-04,50.14,6715192,13393252,23
SRF,2026-05,40.81,4717711,11561191,18
SRGHFL,2026-03,98.56,166458,168884,2
SRGHFL,2026-04,79.16,36899,46613,23
SRGHFL,2026-05,72.89,57033,78243,18
SRHHYPOLTD,2026-03,63.02,29698,47126,2
SRHHYPOLTD,2026-04,57.42,203811,354962,23
SRHHYPOLTD,2026-05,53.71,160986,299725,18
SRM,2026-03,61.55,175690,285464,2
SRM,2026-04,41.43,2192874,5292664,23
SRM,2026-05,30.95,1682650,5436046,18
SRTL,2026-03,59.39,146996,247518,2
SRTL,2026-04,38.35,1876896,4894454,23
SRTL,2026-05,58.79,748148,1272613,18
SSDL,2026-03,64.7,124270,192080,2
SSDL,2026-04,60.1,343700,571920,23
SSDL,2026-05,65.9,187458,284473,18
SSWL,2026-03,61.46,317416,516460,2
SSWL,2026-04,46.22,2864802,6198659,23
SSWL,2026-05,54.77,3542879,6468737,18
STALLION,2026-03,46.51,1006686,2164512,2
STALLION,2026-04,36.54,16640934,45536667,23
STALLION,2026-05,31.82,12857061,40410914,18
STANLEY,2026-03,50.35,363612,722136,2
STANLEY,2026-04,54.45,4231316,7770813,23
STANLEY,2026-05,25.38,3540421,13951315,18
STAR,2026-03,51.75,498478,963158,2
STAR,2026-04,40.74,2649025,6501610,23
STAR,2026-05,34.73,2644576,7613723,18
STARCEMENT,2026-03,36.08,219124,607260,2
STARCEMENT,2026-04,45.79,1814226,3962211,23
STARCEMENT,2026-05,46.93,2126819,4532313,18
STARHEALTH,2026-03,70.68,851810,1205148,2
STARHEALTH,2026-04,43.56,7902528,18142396,23
STARHEALTH,2026-05,64.01,5564229,8693020,18
STARPAPER,2026-03,76.93,43730,56842,2
STARPAPER,2026-04,67.15,184971,275445,23
STARPAPER,2026-05,73.11,139549,190872,18
STARTECK,2026-03,24.92,4432,17786,2
STARTECK,2026-04,11.24,25648,228258,23
STARTECK,2026-05,13.26,21355,161064,18
STCINDIA,2026-03,46.12,37478,81260,2
STCINDIA,2026-04,26.05,752655,2889690,23
STCINDIA,2026-05,37.82,366872,970114,18
STEELCAS,2026-03,34.5,251246,728240,2
STEELCAS,2026-04,47.77,1090553,2282999,23
STEELCAS,2026-05,51.32,473625,922915,18
STEELCITY,2026-03,68.09,14692,21576,2
STEELCITY,2026-04,52.13,128575,246648,23
STEELCITY,2026-05,70.34,67587,96091,18
STEELXIND,2026-03,63.43,3323748,5239810,2
STEELXIND,2026-04,53.85,37672183,69960022,23
STEELXIND,2026-05,57.15,38766794,67829612,18
STEL,2026-03,59.7,6074,10174,2
STEL,2026-04,49.84,85542,171642,23
STEL,2026-05,36.8,37798,102702,18
STERTOOLS,2026-03,52.57,227104,432010,2
STERTOOLS,2026-04,18.41,1150483,6249508,23
STERTOOLS,2026-05,37.12,455381,1226824,18
STLNETWORK,2026-03,63.94,3155418,4934728,2
STLNETWORK,2026-04,38.54,61415895,159345723,23
STLNETWORK,2026-05,49.27,32203515,65367752,11
STLTECH,2026-03,37.16,3980816,10711664,2
STLTECH,2026-04,39.11,74053214,189355468,23
STLTECH,2026-05,53.57,26721852,49883895,8
STOVEKRAFT,2026-03,38.8,237954,613258,2
STOVEKRAFT,2026-04,35.58,1920083,5397190,23
STOVEKRAFT,2026-05,30.87,1826892,5918020,18
STUDDS,2026-03,76.22,205900,270148,2
STUDDS,2026-04,60.73,352829,581002,23
STUDDS,2026-05,71.37,525426,736240,18
STYL,2026-03,64.27,285776,444674,2
STYL,2026-04,56.0,1848565,3301297,23
STYL,2026-05,44.96,2628981,5847395,18
STYLAMIND,2026-03,84.85,105552,124392,2
STYLAMIND,2026-04,76.1,925967,1216793,23
STYLAMIND,2026-05,34.81,511206,1468755,18
STYLEBAAZA,2026-03,33.43,197098,589646,2
STYLEBAAZA,2026-04,42.17,8840535,20963874,23
STYLEBAAZA,2026-05,46.86,6271710,13383063,11
STYRENIX,2026-03,70.71,78870,111540,2
STYRENIX,2026-04,56.48,547173,968818,23
STYRENIX,2026-05,52.1,236009,452962,18
SUBEXLTD,2026-03,63.6,5856558,9209074,2
SUBEXLTD,2026-04,46.72,24477276,52390549,23
SUBEXLTD,2026-05,35.36,16204102,45826783,7
SUBROS,2026-03,56.08,120014,214014,2
SUBROS,2026-04,46.47,509398,1096125,23
SUBROS,2026-05,44.8,402540,898429,18
SUDARCOLOR,2026-03,73.94,36500,49364,2
SUDARCOLOR,2026-04,32.83,108072,329202,23
SUDARCOLOR,2026-05,52.93,108536,205047,18
SUDARSCHEM,2026-03,81.72,786588,962578,2
SUDARSCHEM,2026-04,33.57,3532226,10521575,23
SUDARSCHEM,2026-05,33.0,2261768,6854731,18
SUDEEPPHRM,2026-03,62.59,148548,237338,2
SUDEEPPHRM,2026-04,53.11,1090493,2053263,23
SUDEEPPHRM,2026-05,50.96,1164610,2285410,18
SUKHJITS,2026-03,62.38,55614,89158,2
SUKHJITS,2026-04,48.93,185917,379999,23
SUKHJITS,2026-05,43.38,406994,938205,18
SULA,2026-03,47.99,904118,1883876,2
SULA,2026-04,39.85,3238233,8125390,23
SULA,2026-05,45.47,2817383,6195515,18
SUMEETINDS,2026-03,54.12,180682,333872,2
SUMEETINDS,2026-04,54.91,1369248,2493456,23
SUMEETINDS,2026-05,54.81,1555459,2837826,18
SUMICHEM,2026-03,51.55,335184,650192,2
SUMICHEM,2026-04,49.29,2154523,4370871,23
SUMICHEM,2026-05,46.52,4355129,9361335,18
SUMIT,2026-03,57.64,167802,291102,2
SUMIT,2026-04,52.45,567535,1082108,15
SUMMITSEC,2026-03,60.71,18122,29848,2
SUMMITSEC,2026-04,48.35,72707,150389,23
SUMMITSEC,2026-05,49.32,53401,108270,18
SUNCLAY,2026-03,49.14,32772,66694,2
SUNCLAY,2026-04,52.63,157665,299558,23
SUNCLAY,2026-05,36.13,82770,229115,18
SUNDARAM,2026-03,85.57,1532044,1790450,2
SUNDARAM,2026-04,75.74,7503689,9907230,23
SUNDARAM,2026-05,67.44,10952567,16240837,18
SUNDARMFIN,2026-03,30.38,101332,333578,2
SUNDARMFIN,2026-04,54.8,861365,1571926,23
SUNDARMFIN,2026-05,56.21,598695,1065129,18
SUNDRMBRAK,2026-03,66.86,7090,10604,2
SUNDRMBRAK,2026-04,63.61,32287,50758,23
SUNDRMBRAK,2026-05,50.06,77404,154624,18
SUNDRMFAST,2026-03,66.68,206514,309706,2
SUNDRMFAST,2026-04,57.89,861841,1488880,23
SUNDRMFAST,2026-05,55.39,912409,1647191,18
SUNDROP,2026-03,56.92,43592,76578,2
SUNDROP,2026-04,74.3,312221,420228,23
SUNDROP,2026-05,59.46,215784,362936,18
SUNFLAG,2026-03,49.58,304668,614478,2
SUNFLAG,2026-04,47.81,3369486,7047828,23
SUNFLAG,2026-05,19.91,7934186,39858066,18
SUNPHARMA,2026-03,56.94,4762966,8365006,2
SUNPHARMA,2026-04,61.2,83023184,135663917,23
SUNPHARMA,2026-05,58.4,27746000,47513338,18
SUNTECK,2026-03,51.13,386358,755698,2
SUNTECK,2026-04,14.99,4981627,33230349,23
SUNTECK,2026-05,42.9,2536938,5913649,18
SUNTV,2026-03,27.32,93730,343030,2
SUNTV,2026-04,37.75,2786814,7381360,23
SUNTV,2026-05,37.91,5095088,13438699,18
SUPERHOUSE,2026-03,73.44,14516,19766,2
SUPERHOUSE,2026-04,68.62,63548,92611,23
SUPERHOUSE,2026-05,62.75,48369,77081,18
SUPERSPIN,2026-03,72.27,105664,146204,2
SUPERSPIN,2026-04,64.54,1367686,2119129,23
SUPERSPIN,2026-05,68.72,613030,892121,18
SUPRAJIT,2026-03,60.93,112614,184820,2
SUPRAJIT,2026-04,48.56,1458298,3002898,23
SUPRAJIT,2026-05,20.02,1290881,6447927,18
SUPREME,2026-03,40.25,108296,269058,2
SUPREME,2026-04,31.63,1170812,3701056,23
SUPREME,2026-05,43.39,843194,1943487,18
SUPREMEIND,2026-03,60.62,829228,1367972,2
SUPREMEIND,2026-04,45.74,4221282,9229272,23
SUPREMEIND,2026-05,49.82,1202833,2414556,18
SUPREMEINF,2026-05,82.19,518033,630266,17
SUPRIYA,2026-03,48.52,236506,487490,2
SUPRIYA,2026-04,44.4,1972689,4442524,23
SUPRIYA,2026-05,40.17,1779228,4429371,18
SURAJEST,2026-03,59.19,286934,484780,2
SURAJEST,2026-04,11.97,1553321,12974077,23
SURAJEST,2026-05,49.65,458112,922619,18
SURAJLTD,2026-03,95.19,5546,5826,2
SURAJLTD,2026-04,12.75,193057,1514639,23
SURAJLTD,2026-05,42.67,23161,54285,18
SURAKSHA,2026-03,69.03,82224,119112,2
SURAKSHA,2026-04,57.86,297266,513775,23
SURAKSHA,2026-05,58.53,603590,1031237,18
SURANASOL,2026-03,75.22,217038,288520,2
SURANASOL,2026-04,43.26,2374901,5490174,23
SURANASOL,2026-05,57.45,867411,1509974,18
SURANAT&P,2026-03,82.7,258446,312494,2
SURANAT&P,2026-04,52.01,1141946,2195541,23
SURANAT&P,2026-05,64.09,775342,1209832,18
SURYALA,2026-04,69.05,5543,8027,10
SURYALA,2026-05,74.93,36372,48539,18
SURYALAXMI,2026-03,60.08,53566,89162,2
SURYALAXMI,2026-04,63.86,100899,158009,23
SURYALAXMI,2026-05,68.35,64115,93810,18
SURYAROSNI,2026-03,64.6,1003780,1553926,2
SURYAROSNI,2026-04,41.95,6972572,16621718,23
SURYAROSNI,2026-05,34.47,10525320,30538809,18
SURYODAY,2026-03,51.95,265430,510900,2
SURYODAY,2026-04,52.79,2807029,5317758,23
SURYODAY,2026-05,26.04,4869763,18698164,18
SUTLEJTEX,2026-03,74.72,227574,304588,2
SUTLEJTEX,2026-04,64.98,1310626,2017083,23
SUTLEJTEX,2026-05,54.13,555718,1026624,18
SUVEN,2026-03,35.42,1397546,3945428,2
SUVEN,2026-04,40.18,6314816,15714945,23
SUVEN,2026-05,15.19,7105015,46766297,18
SUVIDHAA,2026-03,81.31,362432,445760,2
SUVIDHAA,2026-04,70.2,1674632,2385503,12
SUVIDHAA,2026-05,72.61,967916,1333060,7
SUYOG,2026-03,52.07,95370,183174,2
SUYOG,2026-04,48.04,443287,922730,23
SUYOG,2026-05,51.35,279009,543335,18
SUZLON,2026-03,39.89,100987726,253183696,2
SUZLON,2026-04,34.63,982985842,2838834450,23
SUZLON,2026-05,32.42,540209662,1666120734,18
SVLL,2026-03,94.65,7222,7630,2
SVLL,2026-04,60.1,6736,11208,23
SVLL,2026-05,19.87,32291,162531,17
SVPGLOB,2026-03,96.82,207174,213972,2
SVPGLOB,2026-04,71.47,1794687,2511069,23
SVPGLOB,2026-05,78.99,709805,898573,6
SWANCORP,2026-03,49.56,1821100,3674848,2
SWANCORP,2026-04,20.95,9468397,45194051,23
SWANCORP,2026-05,35.19,5199622,14777852,18
SWARAJENG,2026-03,60.29,23564,39086,2
SWARAJENG,2026-04,32.09,319891,996752,23
SWARAJENG,2026-05,55.49,102272,184307,18
SWELECTES,2026-03,55.79,42700,76534,2
SWELECTES,2026-04,41.73,365344,875437,23
SWELECTES,2026-05,51.14,312487,611041,18
SWIGGY,2026-03,50.02,15223980,30433692,2
SWIGGY,2026-04,40.56,98464216,242772291,23
SWIGGY,2026-05,44.8,84773638,189238037,18
SWSOLAR,2026-03,47.75,3848530,8060400,2
SWSOLAR,2026-04,16.63,25741937,154798492,23
SWSOLAR,2026-05,39.37,10381703,26367405,18
SYMPHONY,2026-03,51.34,191354,372702,2
SYMPHONY,2026-04,41.68,1738810,4171342,23
SYMPHONY,2026-05,43.69,962487,2202923,18
SYNCOMF,2026-03,61.03,4112124,6738132,2
SYNCOMF,2026-04,48.06,22837903,47520743,23
SYNCOMF,2026-05,36.68,24240469,66078399,18
SYNGENE,2026-03,52.46,3205626,6110380,2
SYNGENE,2026-04,19.09,26432055,138443616,23
SYNGENE,2026-05,39.54,12818077,32417123,18
SYRMA,2026-03,31.12,680484,2186350,2
SYRMA,2026-04,31.97,9761111,30535019,23
SYRMA,2026-05,27.71,9534138,34407705,18
SYSTMTXC,2026-03,27.88,42276,151646,2
SYSTMTXC,2026-04,60.44,1285013,2126161,23
SYSTMTXC,2026-05,35.64,474091,1330245,18
TAALTECH,2026-04,78.5,3031,3861,10
TAALTECH,2026-05,66.7,12516,18765,18
TAINWALCHM,2026-03,48.73,6312,12952,2
TAINWALCHM,2026-04,56.16,50782,90430,23
TAINWALCHM,2026-05,59.85,35116,58678,18
TAJGVK,2026-03,48.84,364478,746332,2
TAJGVK,2026-04,47.92,1619667,3379635,23
TAJGVK,2026-05,52.25,901806,1726084,18
TALBROAUTO,2026-03,61.1,257890,422068,2
TALBROAUTO,2026-04,46.66,2094402,4488529,23
TALBROAUTO,2026-05,29.08,2679458,9212723,18
TAMBOLIIN,2026-04,87.88,20180,22962,10
TAMBOLIIN,2026-05,68.12,173727,255033,18
TANLA,2026-03,50.14,856112,1707590,2
TANLA,2026-04,21.16,8305525,39256139,23
TANLA,2026-05,30.43,3765666,12374095,18
TARACHAND,2026-03,61.1,277838,454736,2
TARACHAND,2026-04,47.6,837447,1759413,23
TARACHAND,2026-05,53.81,1488972,2767247,18
TARAPUR,2026-03,82.22,20508,24942,2
TARAPUR,2026-04,68.46,395235,577345,23
TARAPUR,2026-05,68.05,444869,653728,18
TARC,2026-03,54.29,914262,1684000,2
TARC,2026-04,46.32,7497702,16187641,23
TARC,2026-05,53.15,3953327,7437505,18
TARIL,2026-03,38.05,2764496,7265090,2
TARIL,2026-04,29.5,48619575,164824282,23
TARIL,2026-05,38.51,19197235,49850276,18
TARMAT,2026-05,82.87,33687,40650,7
TARSONS,2026-03,63.35,325652,514042,2
TARSONS,2026-04,53.2,1046695,1967475,23
TARSONS,2026-05,38.39,1566840,4081221,18
TASTYBITE,2026-03,65.62,4496,6852,2
TASTYBITE,2026-04,56.85,31565,55519,23
TASTYBITE,2026-05,35.95,43249,120295,18
TATACAP,2026-03,58.55,2917284,4982706,2
TATACAP,2026-04,48.63,24407849,50186165,23
TATACAP,2026-05,57.65,18821339,32649408,18
TATACHEM,2026-03,47.34,735404,1553406,2
TATACHEM,2026-04,15.41,16060153,104243236,23
TATACHEM,2026-05,29.6,7599543,25673283,18
TATACOMM,2026-03,43.14,297356,689242,2
TATACOMM,2026-04,50.8,5763588,11344656,23
TATACOMM,2026-05,37.93,6356617,16759435,18
TATACONSUM,2026-03,42.83,1543104,3603140,2
TATACONSUM,2026-04,58.56,23058013,39374432,23
TATACONSUM,2026-05,49.0,25486431,52017726,18
TATAELXSI,2026-03,35.66,247178,693084,2
TATAELXSI,2026-04,31.49,2655739,8434334,23
TATAELXSI,2026-05,33.99,1380527,4062099,18
TATAGOLD,2026-03,36.49,89094558,244191038,2
TATAGOLD,2026-04,38.01,645013930,1697070635,23
TATAGOLD,2026-05,39.89,521654653,1307815592,18
TATAINVEST,2026-03,46.83,851588,1818276,2
TATAINVEST,2026-04,16.18,8125896,50234829,23
TATAINVEST,2026-05,31.36,2753109,8779260,18
TATAPOWER,2026-03,41.4,7820916,18893126,2
TATAPOWER,2026-04,41.29,96398713,233459116,23
TATAPOWER,2026-05,38.57,43959858,113975579,18
TATASTEEL,2026-03,39.19,35988860,91829992,2
TATASTEEL,2026-04,41.16,263936497,641197427,23
TATASTEEL,2026-05,42.86,238125299,555532579,18
TATATECH,2026-03,47.46,2209596,4655844,2
TATATECH,2026-04,37.94,8009138,21108566,23
TATATECH,2026-05,22.26,12709742,57106569,18
TATSILV,2026-03,28.67,57795640,201622698,2
TATSILV,2026-04,36.24,639496294,1764671372,23
TATSILV,2026-05,35.65,535906705,1503298834,18
TATVA,2026-03,48.96,50104,102330,2
TATVA,2026-04,42.33,430123,1016208,23
TATVA,2026-05,47.69,499167,1046786,18
TBOTEK,2026-03,47.26,87566,185280,2
TBOTEK,2026-04,39.92,1336704,3348585,23
TBOTEK,2026-05,50.4,689890,1368825,18
TBZ,2026-03,50.19,484144,964634,2
TBZ,2026-04,37.46,2432933,6495317,23
TBZ,2026-05,41.1,2025300,4928307,18
TCC,2026-03,50.04,21364,42698,2
TCC,2026-04,56.74,116617,205541,23
TCC,2026-05,66.97,182837,273001,18
TCI,2026-03,56.19,29354,52244,2
TCI,2026-04,22.62,708374,3131368,23
TCI,2026-05,51.06,372719,729895,18
TCIEXP,2026-03,69.16,83700,121024,2
TCIEXP,2026-04,39.59,254163,641989,23
TCIEXP,2026-05,73.15,516905,706682,18
TCIFINANCE,2026-03,63.71,68832,108034,2
TCIFINANCE,2026-04,67.02,525673,784331,23
TCIFINANCE,2026-05,78.17,286576,366599,18
TCPLPACK,2026-03,61.13,8696,14226,2
TCPLPACK,2026-04,53.3,33027,61967,23
TCPLPACK,2026-05,53.71,21580,40182,18
TCS,2026-03,51.74,7041210,13609512,2
TCS,2026-04,49.36,49959526,101216326,23
TCS,2026-05,51.08,36519411,71488089,18
TDPOWERSYS,2026-03,46.14,591316,1281550,2
TDPOWERSYS,2026-04,40.15,13818852,34416003,23
TDPOWERSYS,2026-05,33.27,11063736,33251681,18
TEAMGTY,2026-03,73.16,1652,2258,2
TEAMGTY,2026-04,78.7,22227,28243,23
TEAMGTY,2026-05,59.6,76168,127808,18
TEAMLEASE,2026-03,73.99,181498,245316,2
TEAMLEASE,2026-04,53.56,327989,612329,23
TEAMLEASE,2026-05,48.5,362833,748179,18
TECH,2026-03,64.04,55512,86686,2
TECH,2026-04,78.86,1804927,2288738,23
TECH,2026-05,75.97,1553228,2044558,18
TECHM,2026-03,37.95,2314114,6097292,2
TECHM,2026-04,45.42,27023796,59498924,23
TECHM,2026-05,52.86,20826034,39401119,18
TECHNOE,2026-03,48.38,318604,658518,2
TECHNOE,2026-04,47.53,3199564,6731269,23
TECHNOE,2026-05,40.02,4274515,10680635,18
TECHNVISN,2026-04,80.94,671,829,9
TECHNVISN,2026-05,84.99,1602,1885,18
TECILCHEM,2026-03,100.0,250,250,2
TECILCHEM,2026-04,57.25,309096,539883,23
TECILCHEM,2026-05,67.17,94828,141175,18
TEGA,2026-03,52.84,158630,300222,2
TEGA,2026-04,61.2,574608,938879,23
TEGA,2026-05,51.82,319779,617122,18
TEJASNET,2026-03,26.93,2005342,7447282,2
TEJASNET,2026-04,19.0,14358308,75560319,23
TEJASNET,2026-05,14.51,24129487,166274874,18
TEMBO,2026-03,34.01,210920,620152,2
TEMBO,2026-04,37.43,1759547,4700408,23
TEMBO,2026-05,40.75,1101247,2702230,18
TENNIND,2026-03,49.07,362108,737970,2
TENNIND,2026-04,23.6,8590027,36392221,23
TENNIND,2026-05,45.27,5013875,11075382,18
TERASOFT,2026-03,61.45,19208,31258,2
TERASOFT,2026-04,58.49,190834,326282,23
TERASOFT,2026-05,62.13,224430,361216,18
TEXINFRA,2026-03,77.04,408464,530208,2
TEXINFRA,2026-04,54.89,915474,1667719,23
TEXINFRA,2026-05,62.14,1526602,2456887,18
TEXMOPIPES,2026-03,70.89,145094,204676,2
TEXMOPIPES,2026-04,50.86,746003,1466751,23
TEXMOPIPES,2026-05,63.29,461503,729226,18
TEXRAIL,2026-03,49.05,4786442,9758230,2
TEXRAIL,2026-04,30.57,19016792,62216906,23
TEXRAIL,2026-05,15.04,34314396,228222979,18
TFCILTD,2026-03,47.75,4917396,10298706,2
TFCILTD,2026-04,54.4,49251562,90540168,23
TFCILTD,2026-05,50.59,54040289,106810198,18
TFL,2026-03,65.98,75240,114042,2
TFL,2026-04,60.86,192323,316027,23
TFL,2026-05,71.06,91025,128100,18
TGBHOTELS,2026-03,69.16,40016,57860,2
TGBHOTELS,2026-04,64.52,609912,945341,23
TGBHOTELS,2026-05,75.11,294629,392268,18
THACKER,2026-04,68.09,352,517,10
THACKER,2026-05,60.72,1153,1899,16
THAKDEV,2026-04,97.43,795,816,9
THAKDEV,2026-05,73.82,2095,2838,14
THANGAMAYL,2026-03,21.13,38440,181912,2
THANGAMAYL,2026-04,29.8,786515,2638962,23
THANGAMAYL,2026-05,27.56,848829,3079910,18
THEINVEST,2026-03,68.56,61038,89030,2
THEINVEST,2026-04,62.0,92891,149825,23
THEINVEST,2026-05,38.57,343825,891423,18
THEJO,2026-03,71.39,17888,25056,2
THEJO,2026-04,53.34,133648,250552,23
THEJO,2026-05,64.05,50644,79067,18
THELEELA,2026-03,51.14,167504,327556,2
THELEELA,2026-04,61.73,4198290,6800560,23
THELEELA,2026-05,67.96,3839011,5649096,18
THEMISMED,2026-03,60.46,238798,394988,2
THEMISMED,2026-04,52.26,951327,1820251,23
THEMISMED,2026-05,47.12,879917,1867460,18
THERMAX,2026-03,46.95,508278,1082630,2
THERMAX,2026-04,41.96,2463663,5871276,23
THERMAX,2026-05,31.04,2570984,8281762,18
THOMASCOOK,2026-03,50.01,1148298,2296086,2
THOMASCOOK,2026-04,40.73,11559351,28383418,23
THOMASCOOK,2026-05,51.44,12606379,24508286,18
THOMASCOTT,2026-03,53.12,77520,145924,2
THOMASCOTT,2026-04,53.82,348756,648010,23
THOMASCOTT,2026-05,50.0,436359,872647,18
THYROCARE,2026-03,59.83,417572,697930,2
THYROCARE,2026-04,51.8,2259856,4362516,23
THYROCARE,2026-05,26.42,4994096,18901567,18
TI,2026-03,57.37,899434,1567682,2
TI,2026-04,45.47,6567666,14443915,23
TI,2026-05,47.64,4228650,8876880,18
TICL,2026-03,57.36,165824,289088,2
TICL,2026-04,45.13,15455240,34246552,23
TICL,2026-05,40.37,10766381,26666850,18
TIGERLOGS,2026-03,67.56,410696,607880,2
TIGERLOGS,2026-04,64.09,2029588,3167006,23
TIGERLOGS,2026-05,47.79,2126907,4450579,7
TIIL,2026-03,83.53,74486,89172,2
TIIL,2026-04,62.9,211771,336676,23
TIIL,2026-05,45.86,105412,229856,18
TIINDIA,2026-03,42.73,427674,1000782,2
TIINDIA,2026-04,48.61,3643215,7494036,23
TIINDIA,2026-05,48.63,3313872,6813840,18
TIL,2026-03,60.86,154910,254532,2
TIL,2026-04,50.32,1753673,3485342,23
TIL,2026-05,62.03,753629,1215031,18
TIMETECHNO,2026-03,39.65,2135358,5385748,2
TIMETECHNO,2026-04,23.65,19070522,80642732,23
TIMETECHNO,2026-05,30.53,13548813,44383476,18
TIMEX,2026-04,69.52,1846049,2655514,10
TIMEX,2026-05,39.83,4696295,11791076,18
TIMKEN,2026-03,39.24,28254,71996,2
TIMKEN,2026-04,53.01,685636,1293483,23
TIMKEN,2026-05,64.05,1159926,1810949,18
TINNARUBR,2026-03,53.5,87986,164474,2
TINNARUBR,2026-04,47.62,268647,564140,23
TINNARUBR,2026-05,33.63,530269,1576560,18
TIPSFILMS,2026-03,51.28,8184,15960,2
TIPSFILMS,2026-04,48.18,58976,122395,23
TIPSFILMS,2026-05,49.94,40129,80356,18
TIPSMUSIC,2026-03,54.52,235666,432278,2
TIPSMUSIC,2026-04,20.91,3482924,16653898,23
TIPSMUSIC,2026-05,48.75,2473530,5073940,18
TIRUMALCHM,2026-03,47.65,879228,1845204,2
TIRUMALCHM,2026-04,38.95,3201234,8217917,23
TIRUMALCHM,2026-05,46.02,2998369,6514911,18
TITAGARH,2026-03,38.98,1319116,3383952,2
TITAGARH,2026-04,15.67,7571306,48317050,23
TITAGARH,2026-05,17.38,7338774,42233871,18
TITAN,2026-03,49.38,1469688,2976446,2
TITAN,2026-04,56.09,15720844,28025636,23
TITAN,2026-05,44.53,12425684,27904451,18
TMB,2026-03,51.84,225942,435882,2
TMB,2026-04,23.73,4165337,17552331,23
TMB,2026-05,44.65,2023388,4531400,18
TMCV,2026-03,41.81,24051200,57525604,2
TMCV,2026-04,40.78,109078455,267467463,23
TMCV,2026-05,47.6,84488869,177481820,18
TMPV,2026-03,42.77,14037002,32820532,2
TMPV,2026-04,42.82,100970841,235803639,23
TMPV,2026-05,38.14,81240393,213018220,18
